id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
KOGD193,KOGD,2020-07-11 00:00:00,2020.5273224,193,-1356671.06783,6098368.04464,1280387.72643,47,886290.0812,1291158.4198,11.658062939816,102.542041275288,35.9785,55.8183
KOGD194,KOGD,2020-07-12 00:00:00,2020.5300546,194,-1356671.06880,6098368.04803,1280387.72846,47,886290.0814,1291158.4211,11.658062951353,102.542041277185,35.9823,55.8221
KOGD195,KOGD,2020-07-13 00:00:00,2020.5327869,195,-1356671.07081,6098368.05996,1280387.72922,47,886290.0808,1291158.4194,11.658062935999,102.542041271468,35.9943,55.8341
KOGD196,KOGD,2020-07-14 00:00:00,2020.5355191,196,-1356671.06636,6098368.05099,1280387.73016,47,886290.0783,1291158.4223,11.658062962039,102.542041249493,35.9850,55.8248
KOGD197,KOGD,2020-07-15 00:00:00,2020.5382514,197,-1356671.06578,6098368.04737,1280387.72794,47,886290.0786,1291158.4208,11.658062949097,102.542041251482,35.9810,55.8208
KOGD198,KOGD,2020-07-16 00:00:00,2020.5409836,198,-1356671.06829,6098368.04748,1280387.72872,47,886290.0810,1291158.4215,11.658062954804,102.542041273776,35.9818,55.8216
KOGD199,KOGD,2020-07-17 00:00:00,2020.5437158,199,-1356671.06648,6098368.05123,1280387.73014,47,886290.0784,1291158.4222,11.658062961367,102.542041250016,35.9852,55.8250
KOGD200,KOGD,2020-07-18 00:00:00,2020.5464481,200,-1356671.06273,6098368.03857,1280387.72694,47,886290.0775,1291158.4217,11.658062957139,102.542041241701,35.9717,55.8115
KOGD201,KOGD,2020-07-19 00:00:00,2020.5491803,201,-1356671.06415,6098368.03752,1280387.72801,47,886290.0791,1291158.4229,11.658062967879,102.542041256461,35.9712,55.8110
KOGD202,KOGD,2020-07-20 00:00:00,2020.5519126,202,-1356671.06494,6098368.03296,1280387.72218,47,886290.0809,1291158.4181,11.658062924172,102.542041272657,35.9658,55.8056
KOGD203,KOGD,2020-07-21 00:00:00,2020.5546448,203,-1356671.06627,6098368.04742,1280387.72844,47,886290.0790,1291158.4213,11.658062953198,102.542041255742,35.9812,55.8210
KOGD204,KOGD,2020-07-22 00:00:00,2020.5573770,204,-1356671.06355,6098368.04787,1280387.72787,47,886290.0763,1291158.4207,11.658062948427,102.542041230542,35.9809,55.8208
KOGD205,KOGD,2020-07-23 00:00:00,2020.5601093,205,-1356671.06650,6098368.04729,1280387.72499,47,886290.0793,1291158.4179,11.658062922787,102.542041258057,35.9804,55.8202
KOGD206,KOGD,2020-07-24 00:00:00,2020.5628415,206,-1356671.06662,6098368.04249,1280387.72494,47,886290.0805,1291158.4188,11.658062930868,102.542041268708,35.9759,55.8157
KOGD207,KOGD,2020-07-25 00:00:00,2020.5655738,207,-1356671.06282,6098368.04951,1280387.72515,47,886290.0753,1291158.4178,11.658062921748,102.542041220743,35.9818,55.8216
KOGD209,KOGD,2020-07-27 00:00:00,2020.5710383,209,-1356671.06347,6098368.03537,1280387.72345,47,886290.0790,1291158.4189,11.658062931630,102.542041254696,35.9681,55.8079
