id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR111,BOBR,2020-04-20 00:00:00,2020.3032787,111,-1391662.81991,5971556.59572,1750910.62590,47,940888.5537,1777625.3088,16.038931323377,103.118548890746,151.3520,179.7703
BOBR112,BOBR,2020-04-21 00:00:00,2020.3060109,112,-1391662.82137,5971556.59250,1750910.62474,47,940888.5559,1777625.3085,16.038931320334,103.118548910944,151.3490,179.7673
BOBR113,BOBR,2020-04-22 00:00:00,2020.3087432,113,-1391662.81885,5971556.58576,1750910.62349,47,940888.5549,1777625.3093,16.038931327279,103.118548902288,151.3418,179.7601
BOBR114,BOBR,2020-04-23 00:00:00,2020.3114754,114,-1391662.82078,5971556.57924,1750910.61932,47,940888.5583,1777625.3070,16.038931305791,103.118548933636,151.3349,179.7532
BOBR115,BOBR,2020-04-24 00:00:00,2020.3142077,115,-1391662.82171,5971556.58258,1750910.62050,47,940888.5585,1777625.3071,16.038931307393,103.118548934984,151.3386,179.7569
BOBR116,BOBR,2020-04-25 00:00:00,2020.3169399,116,-1391662.82141,5971556.57574,1750910.61804,47,940888.5598,1777625.3066,16.038931302806,103.118548946826,151.3314,179.7498
BOBR117,BOBR,2020-04-26 00:00:00,2020.3196721,117,-1391662.81913,5971556.57283,1750910.61742,47,940888.5582,1777625.3070,16.038931305842,103.118548932215,151.3280,179.7464
BOBR118,BOBR,2020-04-27 00:00:00,2020.3224044,118,-1391662.81698,5971556.57648,1750910.61884,47,940888.5553,1777625.3074,16.038931310465,103.118548904919,151.3314,179.7497
BOBR119,BOBR,2020-04-28 00:00:00,2020.3251366,119,-1391662.82032,5971556.58457,1750910.62332,47,940888.5566,1777625.3094,16.038931327838,103.118548918142,151.3409,179.7592
BOBR120,BOBR,2020-04-29 00:00:00,2020.3278689,120,-1391662.81879,5971556.57772,1750910.62146,47,940888.5567,1777625.3095,16.038931329254,103.118548918790,151.3337,179.7520
BOBR121,BOBR,2020-04-30 00:00:00,2020.3306011,121,-1391662.81843,5971556.57779,1750910.62174,47,940888.5563,1777625.3098,16.038931331645,103.118548915323,151.3337,179.7520
BOBR122,BOBR,2020-05-01 00:00:00,2020.3333333,122,-1391662.82448,5971556.58730,1750910.62724,47,940888.5600,1777625.3122,16.038931352954,103.118548950210,151.3455,179.7638
