id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR134,BOBR,2020-05-13 00:00:00,2020.3661202,134,-1391662.82246,5971556.59433,1750910.62600,47,940888.5565,1777625.3092,16.038931326176,103.118548916892,151.3513,179.7696
BOBR135,BOBR,2020-05-14 00:00:00,2020.3688525,135,-1391662.81878,5971556.57472,1750910.61668,47,940888.5574,1777625.3057,16.038931295028,103.118548925025,151.3295,179.7478
BOBR136,BOBR,2020-05-15 00:00:00,2020.3715847,136,-1391662.82188,5971556.58592,1750910.62110,47,940888.5579,1777625.3068,16.038931304376,103.118548929497,151.3419,179.7602
BOBR137,BOBR,2020-05-16 00:00:00,2020.3743169,137,-1391662.82472,5971556.59309,1750910.62393,47,940888.5590,1777625.3074,16.038931309914,103.118548940104,151.3500,179.7683
BOBR138,BOBR,2020-05-17 00:00:00,2020.3770492,138,-1391662.82686,5971556.59292,1750910.62156,47,940888.5612,1777625.3051,16.038931288517,103.118548959978,151.3497,179.7680
BOBR139,BOBR,2020-05-18 00:00:00,2020.3797814,139,-1391662.82008,5971556.58717,1750910.62301,47,940888.5558,1777625.3084,16.038931318959,103.118548910492,151.3432,179.7615
BOBR140,BOBR,2020-05-19 00:00:00,2020.3825137,140,-1391662.82478,5971556.59850,1750910.62310,47,940888.5579,1777625.3051,16.038931289522,103.118548929213,151.3549,179.7732
BOBR141,BOBR,2020-05-20 00:00:00,2020.3852459,141,-1391662.82357,5971556.59091,1750910.62111,47,940888.5584,1777625.3054,16.038931291430,103.118548934309,151.3470,179.7653
BOBR142,BOBR,2020-05-21 00:00:00,2020.3879781,142,-1391662.82057,5971556.58038,1750910.62375,47,940888.5578,1777625.3109,16.038931341596,103.118548929360,151.3372,179.7555
BOBR143,BOBR,2020-05-22 00:00:00,2020.3907104,143,-1391662.82060,5971556.58149,1750910.62234,47,940888.5576,1777625.3093,16.038931326668,103.118548927227,151.3378,179.7561
BOBR144,BOBR,2020-05-23 00:00:00,2020.3934426,144,-1391662.82483,5971556.58947,1750910.62102,47,940888.5600,1777625.3056,16.038931293376,103.118548948851,151.3459,179.7642
BOBR145,BOBR,2020-05-24 00:00:00,2020.3961749,145,-1391662.82171,5971556.59791,1750910.62614,47,940888.5550,1777625.3084,16.038931319159,103.118548902483,151.3545,179.7728
BOBR146,BOBR,2020-05-25 00:00:00,2020.3989071,146,-1391662.82656,5971556.59754,1750910.62545,47,940888.5598,1777625.3076,16.038931311280,103.118548947480,151.3550,179.7733
BOBR147,BOBR,2020-05-26 00:00:00,2020.4016393,147,-1391662.82797,5971556.59971,1750910.62879,47,940888.5606,1777625.3101,16.038931334205,103.118548955687,151.3583,179.7766
BOBR148,BOBR,2020-05-27 00:00:00,2020.4043716,148,-1391662.82296,5971556.59846,1750910.62905,47,940888.5560,1777625.3110,16.038931342339,103.118548912744,151.3561,179.7744
BOBR149,BOBR,2020-05-28 00:00:00,2020.4071038,149,-1391662.82289,5971556.58358,1750910.62502,47,940888.5593,1777625.3112,16.038931343550,103.118548943641,151.3410,179.7593
BOBR150,BOBR,2020-05-29 00:00:00,2020.4098361,150,-1391662.82464,5971556.58113,1750910.61795,47,940888.5617,1777625.3049,16.038931287111,103.118548964721,151.3372,179.7555
BOBR151,BOBR,2020-05-30 00:00:00,2020.4125683,151,-1391662.82522,5971556.58618,1750910.62236,47,940888.5611,1777625.3078,16.038931312788,103.118548959317,151.3432,179.7616
BOBR152,BOBR,2020-05-31 00:00:00,2020.4153005,152,-1391662.82206,5971556.57395,1750910.61624,47,940888.5608,1777625.3054,16.038931291218,103.118548956560,151.3294,179.7477
BOBR153,BOBR,2020-06-01 00:00:00,2020.4180328,153,-1391662.82001,5971556.58015,1750910.62019,47,940888.5574,1777625.3076,16.038931311594,103.118548924743,151.3359,179.7542
